Date,TREX,STMP,ENPH,IPGP,NICE,TNC,MANH,CYBR,SNA,PLNT,THO,AMN,VAR,WEX,RHI,VFSUX,VHYAX,VOO
2019-01-30,33.755001068115234,181.85000610351562,7.159999847412109,133.25,108.6500015258789,58.150001525878906,48.5099983215332,86.87999725341797,164.0,58.04999923706055,65.26000213623047,64.52999877929688,132.47000122070312,159.52000427246094,65.19000244140625,10.489999771118164,,245.9600067138672
2019-01-31,34.880001068115234,186.0800018310547,7.230000019073486,133.0,109.94999694824219,58.72999954223633,48.77000045776367,87.76000213623047,165.99000549316406,57.91999816894531,65.12000274658203,64.79000091552734,132.02999877929688,161.3300018310547,64.43000030517578,10.5,,248.00999450683594
2019-02-01,35.1349983215332,187.44000244140625,7.0,136.92999267578125,110.37999725341797,59.33000183105469,49.599998474121094,88.4800033569336,165.38999938964844,57.9900016784668,63.88999938964844,64.61000061035156,132.30999755859375,163.0,63.5,10.489999771118164,,248.22000122070312
2019-02-04,35.599998474121094,189.3800048828125,7.0,136.6199951171875,111.36000061035156,60.11000061035156,51.27000045776367,88.44000244140625,166.17999267578125,58.150001525878906,63.34000015258789,64.41999816894531,132.6699981689453,163.77000427246094,64.2300033569336,10.489999771118164,,249.99000549316406
2019-02-05,35.84000015258789,190.10000610351562,7.300000190734863,137.63999938964844,112.30999755859375,60.95000076293945,52.27000045776367,89.5999984741211,165.9600067138672,58.400001525878906,64.62999725341797,65.20999908447266,132.92999267578125,163.77999877929688,63.61000061035156,10.5,,251.10000610351562
2019-02-06,35.810001373291016,189.6199951171875,7.320000171661377,141.38999938964844,111.4800033569336,61.58000183105469,48.77000045776367,87.94000244140625,165.58999633789062,57.91999816894531,62.709999084472656,63.58000183105469,132.75,165.22999572753906,63.65999984741211,10.5,,250.7899932861328
2019-02-07,36.1349983215332,190.75999450683594,7.480000019073486,136.77000427246094,111.75,60.33000183105469,50.09000015258789,86.88999938964844,151.72000122070312,57.5,62.68000030517578,63.0,130.42999267578125,164.25,63.060001373291016,10.510000228881836,25.0,248.3300018310547
2019-02-08,36.125,189.99000549316406,7.440000057220459,138.8000030517578,112.66000366210938,60.599998474121094,51.31999969482422,88.97000122070312,153.0800018310547,57.36000061035156,63.720001220703125,62.5099983215332,131.36000061035156,166.66000366210938,63.400001525878906,10.510000228881836,25.030000686645508,248.64999389648438
2019-02-11,37.709999084472656,187.49000549316406,7.730000019073486,137.25,111.94999694824219,60.810001373291016,52.31999969482422,89.23999786376953,155.24000549316406,57.900001525878906,63.939998626708984,62.5,131.08999633789062,167.02999877929688,64.73999786376953,10.510000228881836,25.040000915527344,248.77999877929688
2019-02-12,38.81999969482422,195.3800048828125,7.599999904632568,147.14999389648438,113.06999969482422,61.79999923706055,53.36000061035156,87.4800033569336,155.66000366210938,58.86000061035156,66.7699966430664,64.75,132.86000061035156,169.72000122070312,65.48999786376953,10.5,25.34000015258789,252.0
2019-02-13,38.849998474121094,197.47999572753906,7.679999828338623,149.38999938964844,111.66000366210938,62.599998474121094,53.189998626708984,86.37999725341797,155.27999877929688,58.43000030517578,66.25,63.5099983215332,132.72000122070312,172.02999877929688,66.27999877929688,10.5,25.43000030517578,252.75999450683594
2019-02-14,39.16999816894531,197.47999572753906,7.659999847412109,149.55999755859375,116.26000213623047,61.970001220703125,53.77000045776367,104.05999755859375,155.9199981689453,58.63999938964844,65.97000122070312,65.0,131.77000427246094,171.5,66.27999877929688,10.510000228881836,25.309999465942383,252.1999969482422
